item_name,description,github,gist,gitlab,bitbucket,launchpad,twitter,youtube,blogpost,cran,pypi,codeberg,website,publication,DOI,author1_name,author2_name,author3_name,author4_name,author5_name,author6_name,category,platform,tag1,tag2,tag3,tag4,tag5,notes,internetarchive
GIS-Projects,"GIS-Projects is a collection of open-source resources, tutorials, and tools designed to teach and demonstrate cutting-edge methods in computational archaeology using GIS software. It explores geospatial data management, spatial analysis, and cartographic visualization, providing hands-on exercises and real-world archaeological datasets for learners. By showcasing workflows in QGIS and other GIS platforms, it empowers researchers, students, and enthusiasts to carry out meaningful archaeological investigations, turning raw geographic data into actionable insight.",https://github.com/isaacullah/GIS-Projects,,,,,,,,,,,,,,isaacullah,,,,,,Guides,,Educational resources and practical guides,archhist-software-tool,,,,,https://archive.org/details/github.com-isaacullah-GIS-Projects_-_2018-06-22_16-38-00
ODATE,"ODATE is an extensive introduction to the issues, methods, and techniques of digital archaeology, providing practical instruction with real working code and interactive notebooks in Python or R. This resource allows researchers and learners to experiment with computational techniques for analyzing, visualizing, and interpreting archaeological data. By integrating modern digital workflows, ODATE fosters a deeper understanding of archaeological methods and fosters innovative problem-solving. Whether you are a novice or an experienced investigator, ODATE's guided examples and virtual environments enable you to explore the evolving landscape of digital archaeology.",https://github.com/o-date/draft,,,,,,,,,,,https://o-date.github.io/,,,o-date,,,,,,Guides,,Educational resources and practical guides,archhist-software-tool,,,,,https://archive.org/details/github.com-o-date-draft_-_2020-07-11_17-25-37
Digital Encyclopedia of Archaeologists,"This resource provides an online platform that documents the lives and contributions of numerous archaeologists who helped shape the field. Each entry offers concise biographies and contextual details about the featured individuals, linking their work to broader trends in archaeological research. Whether you are a student just discovering the discipline or a professional seeking to learn more about the history of archaeology, this website is intended to facilitate exploration and understanding of the discipline's influential figures.",https://github.com/msu-anthropology/deoa,,,,,,,,,,,,,,,,,,msu-anthropology,,,,Educational resources and practical guides,Lists and datasets,,,,,https://archive.org/details/github.com-msu-anthropology-deoa_-_2017-11-29_06-22-59
A Mobile Data-Collection Workflow for Archaeologists,"This resource provides a comprehensive overview of a mobile data-collection workflow specifically designed for archaeologists working in the field. It outlines recommended hardware configurations, software tools, and best practices that streamline the gathering, organization, and preliminary analysis of archaeological data onsite. By guiding practitioners through each step of device setup and data handling, the workflow aims to improve efficiency, reduce errors, and foster collaboration. Whether you are an experienced specialist or new to digital archaeology, this guide clarifies how to seamlessly integrate multiple tools into a cohesive, field-ready methodology.",,,,,,,,http://isaacullah.github.io/A-mobile-field-data-collection-workflow/,,,,,,,isaacullah,,,,,,Guides,,Educational resources and practical guides,,,,,,
a-scientific-computing-environment-for-archaeology.txt,"This resource provides a comprehensive guide for setting up and configuring a scientific computing environment tailored for archaeological research. It covers installing and running R, RStudio, and related tools on a lightweight Linux platform within a VirtualBox virtual machine. By following these steps, archaeologists can effectively analyze and visualize data, enabling them to produce reproducible results in an isolated and controlled environment. This approach is intended to streamline research workflows, foster collaboration, and promote best practices in computational archaeology, particularly when managing complex or large datasets.",,https://gist.github.com/benmarwick/11204658,,,,,,,,,,,,,benmarwick,,,,,,Guides,,Educational resources and practical guides,archhist-software-tool,,,,,https://archive.org/details/gist.github.com-11204658_-_2018-05-14_19-32-35
grass-arch,"grass-arch is a LaTeX-based textbook that systematically demonstrates how archaeologists can incorporate GRASS GIS into their workflows. It covers step-by-step instructions, from installing and configuring the software, to analyzing spatial data, generating maps, and performing advanced geospatial analyses relevant to archaeological projects. By bridging archaeology with open-source GIS tools, this resource helps professionals and students harness the power of computational methods for uncovering insights into historical landscapes, artifact distribution, and excavation sites.",https://github.com/fradeve/grass-arch,,,,,,,,,,,,,,fradeve,,,,,,Guides,,Educational resources and practical guides,,,,,,https://archive.org/details/github.com-fradeve-grass-arch_-_2013-07-17_17-19-06
teaching-rome,"This repository aims to facilitate interactive learning experiences by providing curated primary source texts, detailed visual models, and references to relevant scholarly discourse. With these materials, educators can create dynamic lesson plans, while students gain immersive perspectives on Roman life, society, and historical development. It also fosters collaboration through open-source contributions and encourages interdisciplinary approaches to teaching classical studies.",https://github.com/sfsheath/teaching-rome,,,,,,,,,,,,,,sfsheath,,,,,,Guides,,Educational resources and practical guides,,,,,,https://archive.org/details/github.com-sfsheath-teaching-rome_-_2017-09-21_03-53-33
vitutr,"This repository provides a collection of comprehensive video tutorials that guide archaeologists and other researchers in using R for a range of data analysis tasks. The tutorials begin with basic R programming concepts and progress to more advanced techniques relevant to archaeological data management, exploration, and visualization. Topics include site data cleaning, artifact categorization, mapping, and statistical analysis. Through detailed demonstrations and step-by-step instructions, 'vitutr' aims to equip learners with the practical skills needed to confidently analyze archaeological data and generate meaningful insights.",https://github.com/MartinHinz/vitutr,,,,,,,,,,,,,,MartinHinz,,,,,,Guides,,Educational resources and practical guides,,,,,,https://archive.org/details/github.com-MartinHinz-vitutr_-_2019-07-10_07-18-25
pred_map_tut,"This repository provides a step-by-step tutorial on constructing and evaluating predictive models in an archaeological context using R. By explaining how to handle spatial data, apply statistical techniques, and visualize results, it equips users with data-driven methods for site location prediction. It suits researchers, students, or practitioners seeking to integrate predictive modeling into their archaeological analyses.",https://github.com/archca/pred_map_tut,,,,,,,,,,,https://archca.github.io/pred_map_tut/index.html,,,archca,,,,,,Guides,,Educational resources and practical guides,archhist-software-tool,,,,,https://archive.org/details/github.com-archca-pred_map_tut_-_2019-02-08_12-56-28
DIYFieldworkDatabase,"DIYFieldworkDatabase is a practical resource aimed at researchers and students who require a customized, flexible approach to recording and organizing data collected during on-site fieldwork. By demonstrating how to create, document, and maintain an ad-hoc database, the project offers a straightforward, adaptable structure that can be adjusted to various academic disciplines and project scales. This guide focuses on providing step-by-step instructions, tips, and best practices for storing and retrieving information efficiently, ensuring that even those with limited technical expertise can implement a robust, reliable data management solution in their fieldwork.",https://github.com/zackbatist/DIYFieldworkDatabase,,,,,,,,,,,,,,zackbatist,,,,,,Guides,,Educational resources and practical guides,,,,,,https://archive.org/details/zackbatist-DIYFieldworkDatabase_-_2018-07-28_05-00-47
archaeo-db-workshop,"archaeo-db-workshop is a comprehensive set of guidelines and instructional materials that introduce archaeologists and researchers to effective strategies for creating, maintaining, and optimizing archaeological databases. Through a structured curriculum, participants learn essential concepts like database schema design, data cleaning techniques, table relationships, and version control processes. The workshop also provides practical examples, demonstrations, and references to commonly used database technologies. Ultimately, it aims to empower attendees with the technical skills and best practices necessary to effectively manage and preserve archaeological datasets, ensuring data consistency and quality throughout their research projects.",https://github.com/zackbatist/archaeo-db-workshop,,,,,,,,,,,,,,zackbatist,,,,,,Guides,,Educational resources and practical guides,,,,,,https://archive.org/details/github.com-zackbatist-archaeo-db-workshop_-_2019-01-27_20-31-39
svg-pottery,"SVG-pottery is a comprehensive resource designed to help archaeologists and digital humanities researchers publish and share pottery drawings using SVG (Scalable Vector Graphics). This repository provides practical guides, examples, and recommended workflows that address various aspects of digitizing, structuring, and displaying pottery shapes and decorative details online. By promoting interoperable and easily accessible formats, it aims to streamline the process of documenting and disseminating archaeological data. The project includes implementation samples that illustrate best practices for making pottery illustrations widely available in a precise, scalable, and interactive manner.",,,,,,,,,,,https://codeberg.org/steko/svg-pottery,,,,steko,,,,,,Guides,,Educational resources and practical guides,Ceramic analysis,,,,,https://archive.org/details/codeberg.org-steko-svg-pottery_-_2020-04-05_22-34-18
LA_ICP_MS-Routines_FMNH,"This set of R routines is designed to read, preprocess, and analyze laser ablation inductively coupled plasma mass spectrometry (LA-ICP-MS) data from the Field Museum's Elemental Analysis Facility. By enabling the extraction and transformation of raw spectral data into interpretable formats, it facilitates research on artifact composition in archaeology, historical science, and other fields involving elemental analysis. Researchers can use these scripts to streamline data processing workflows, compare sample compositions, and generate meaningful visualizations, thus supporting scientific investigations in cultural heritage and materials research.",https://github.com/ajupton/LA_ICP_MS-Routines_FMNH,,,,,,,,,,,,,,ajupton,,,,,,Scripts,R,Educational resources and practical guides,archhist-software-tool,,,,,https://archive.org/details/github.com-ajupton-LA_ICP_MS-Routines_FMNH_-_2018-10-20_19-02-22
archaeology_on_wikipedia.R,"This R script retrieves pages from Wikipedia to examine how archaeology is represented. It collects data about archaeological topics, analyzing textual references, editing history, or categories, to provide insights into coverage, biases, or patterns. By summarizing the presence of archaeology in Wikipedia, it helps researchers understand public engagement with heritage. The script uses systematic data extraction and rudimentary text analysis methods to highlight trends in knowledge representation, offering a valuable approach for comparative studies.",,https://gist.github.com/benmarwick/0d5e6526604e755b556f,,,,,,,,,,,,,benmarwick,,,,,,Products,,Public archaeology,archhist-software-tool,,,,,https://archive.org/details/gist.github.com-0d5e6526604e755b556f_-_2015-09-22_16-54-45
tweet-edits-to-archaeology-articles.R,"In this script, R is used to automate the retrieval, analysis, and tweeting of edits made to archaeology-related Wikipedia articles, enabling researchers to track changes in content, identify new or updated resources, and share developments with a broad audience. It provides a dynamic link between scholarly interest in archaeological data and the collaborative nature of Wikipedia, facilitating better communication across digital platforms. By collecting, organizing, and distributing the latest updates, this tool encourages transparency and engagement among professionals and the general public alike.",,https://gist.github.com/benmarwick/ac394fd61f481393b0ae,,,,,,,,,,,,,benmarwick,,,,,,Products,,Public archaeology,archhist-software-tool,,,,,https://archive.org/details/gist.github.com-ac394fd61f481393b0ae_-_2020-06-14_18-15-41
dayofarchaeology,"Day of Archaeology is a text analysis and exploration project examining the content from the Day of Archaeology website. This repository uses computational methods to gather, process, and visualize data from various blog entries posted by archaeologists worldwide, providing insights into current research topics, field practices, and professional experiences. By performing distant reading, it reveals overarching trends and recurring themes in archaeological discourse, offering an innovative approach to understanding the breadth of archaeological engagement and communication. Researchers can adapt and extend its approach for new data sources or comparative analyses.",https://github.com/benmarwick/dayofarchaeology,,,,,,,,,,,,,,benmarwick,,,,,,Products,,Public archaeology,archhist-software-tool,,,,,https://archive.org/details/github.com-benmarwick-dayofarchaeology_-_2014-05-29_16-19-44
dayofarchaeology,"Explore a thorough archive of blog posts from dayofarchaeology.com, a collaborative platform where archaeologists worldwide documented their daily experiences, projects, and reflections. This dataset captures firsthand accounts spanning a variety of archaeological contexts, all compiled to provide both researchers and enthusiasts with insights into fieldwork and scholarly perspectives. By preserving these narratives, it contributes to public engagement, academic discussions, and the broader appreciation of archaeological endeavors.",https://github.com/drmattlaw/dayofarchaeology,,,,,,,,,,,,,,drmattlaw,,,,,,Lists and datasets,,Public archaeology,,,,,,https://archive.org/details/github.com-drmattlaw-dayofarchaeology_-_2018-09-20_19-17-11
maacgis,"MAACGIS is an interactive mapping project exploring the connections between climate change and archaeological data in Virginia. Developed by a team of researchers, it leverages geographic information systems (GIS) to visualize how environmental factors and human activity intersect across different timelines. By enabling users to overlay multiple datasets and compare various scenarios, it provides new insights into settlement patterns, resource usage, and climate adaptation. Researchers can explore site-based evidence, glean meaningful correlations, and ultimately enhance our understanding of Virginia’s archaeological and environmental history.",https://github.com/aejolene/maacgis,,,,,,,,,,,https://aejolene.github.io/maacgis/,,,aejolene,,,,,,Products,,Public policy and civic action,archhist-software-tool,,,,,https://archive.org/details/github.com-aejolene-maacgis_-_2018-03-15_19-42-30
disastermap,"Disastermap is a proof of concept web mapping application designed for quickly visualizing and analyzing data related to disaster response and archaeological research. Built using web technologies, it aims to combine location-based data from multiple sources to assist researchers in tracking, understanding, and responding to crises or exploring archaeological sites in various regions. By overlaying different data layers, the tool can highlight significant patterns and relationships, offering valuable insights for policy development, resource allocation, and historical site preservation. This open-source project encourages contributions to refine and expand features for broader, real-world use.",https://github.com/aejolene/disastermap,,,,,,,,,,,https://aejolene.github.io/disastermap/,,,aejolene,,,,,,Products,,Public policy and civic action,archhist-software-tool,,,,,https://archive.org/details/github.com-aejolene-disastermap_-_2017-10-31_22-24-16
sipontomedievale,"This repository contains the code for a dynamic, interactive website that showcases the historical significance, archaeological findings, and various data sets related to the Siponto excavation site in Manfredonia, Italy. It offers visitors an engaging way to explore digital reconstructions, historical timelines, and other interpretive materials, aiming to deepen public understanding of Siponto’s rich cultural heritage. By integrating textual, visual, and possibly geospatial data, this platform serves as a valuable resource for researchers, educators, and anyone interested in medieval archaeology.",https://github.com/fradeve/sipontomedievale,,,,,,,,,,,,,,fradeve,,,,,,Products,,Public archaeology,archhist-software-tool,,,,,https://archive.org/details/github.com-fradeve-sipontomedievale_-_2015-03-14_12-20-54
ArchaeologyAdventure,"ArchaeologyAdventure is a Unity2D-based game that puts players in the role of an archaeologist exploring mysterious ruins brimming with hidden treasures and ancient fossils. This interactive experience challenges players to navigate dangerous passageways, uncover clues about lost civilizations, and carefully excavate precious artifacts. Through puzzle-solving, resource management, and story-driven exploration, the game provides an immersive environment that highlights the excitement of archaeological discovery. Players can experience the thrill of uncovering ancient secrets while collecting knowledge about historical artifacts in a visually engaging setting.",https://github.com/Camology/ArchaeologyAdventure,,,,,,,,,,,,,,Camology,,,,,,Products,,Games,,,,,,https://archive.org/details/github.com-Camology-ArchaeologyAdventure_-_2018-06-06_19-54-37
gods_on_the_barge,"Gods on the Barge is a historically inspired simulation game designed to immerse players in the dynamics of ancient Graeco-Roman religions. Building on research in cult historiography, the project challenges users to strategically expand the influence of a chosen cult across the ancient Mediterranean. The game integrates historical data, narrative elements, and strategic planning to illustrate how beliefs could spread through trade routes, social structures, and geographical advantages. By blending scholarly research with interactive gameplay, it offers an engaging opportunity to explore religious diffusion and ancient cultural interactions.",https://github.com/adammertel/gods-on-the-barge,,,,,,,,,,,http://www.coffeegnome.net/godsonthebarge/,,,adammertel,,,,,,Products,,Games,archhist-software-tool,,,,,https://archive.org/details/github.com-adammertel-gods-on-the-barge_-_2020-08-07_18-19-26
anatolia-bibliography-map,"This project aims to map bibliographic resources that explore the archaeology of Anatolia, or modern-day Turkey, offering researchers an in-depth look at where excavations, explorations, and analyses are taking place. By visually linking authors and topics directly to their respective regions, it provides a comprehensive spatial perspective on archaeological scholarship production. This approach enhances understanding of local research density and fosters collaboration across different sites.",https://github.com/anatolian/anatolia-bibliography-map,,,,,,,,,,,,,,anatolian,,,,,,Standalone software,,Writing,archhist-software-tool,,,,,https://archive.org/details/github.com-anatolian-anatolia-bibliography-map_-_2017-01-11_17-57-08
open-archaeo,"Open-Archaeo is a curated collection of open-source software, libraries, and other digital resources relevant to archaeological research. This repository aims to gather a comprehensive list of tools that can facilitate archaeological data processing, analysis, and interpretation. By including diverse software solutions for tasks ranging from surveying and mapping to artifact classification, open-archaeo encourages collaboration, reproducibility, and the broader adoption of open-science principles. Researchers and enthusiasts can contribute new entries, ensuring that the repository remains up-to-date and fosters community-building around open and accessible archaeological technologies.",https://github.com/zackbatist/open-archaeo,,,,,,,,,,,https://open-archaeo.info/,https://doi.org/10.5334/joad.111,10.5281/zenodo.8299651,zackbatist,,,,,,Lists and datasets,,Lists,,,,,,https://archive.org/details/github.com-zackbatist-open-archaeo_-_2021-01-29_16-09-17
archaeology,"Archaeology is a curated list of GitHub repositories focused on archaeology, featuring code, datasets, and techniques used or developed by archaeologists. This directory aims to highlight collaborative efforts across diverse projects, offering insights into computational approaches and digital methods in archaeological research. Topics featured include data management, visualization, and specialized software solutions, fostering knowledge exchange and innovation in the archaeological community.",https://github.com/archaeology/archaeology,,,,,,,,,,,,,,steko,,,,,,Lists and datasets,,Lists,,,,,,https://archive.org/details/github.com-archaeology-archaeology_-_2018-04-30_23-20-05
ctv-archaeology,"ctv-archaeology is a curated resource on CRAN that provides an organized overview of R packages for archaeological research. It highlights tools for analyzing and visualizing archaeological data, from radiocarbon dating and GIS-based methods to morphological and statistical approaches. Researchers can readily discover relevant packages for tasks such as analyzing artifact distributions, generating chronological models, or handling site-based data using robust R-based pipelines. By consolidating essential software packages, ctv-archaeology fosters efficient and reproducible archaeological workflows. Its cohesive guide is invaluable for both newcomers and experienced practitioners in computational archaeology.",https://github.com/benmarwick/ctv-archaeology,,,,,,,,,,,,,,benmarwick,,,,,,Lists and datasets,,Lists,,,,,,https://archive.org/details/github.com-benmarwick-ctv-archaeology_-_2021-02-01_07-08-47
Open Access Archaeology,"Open Access Archaeology is a website dedicated to aggregating freely accessible resources, publications, and content in the field of archaeology. The platform aims to make it simpler for students, scholars, and enthusiasts to find academic papers, research outputs, and other open-access materials without financial or institutional barriers. By promoting the scholarship and knowledge available online, Open Access Archaeology encourages broader engagement with archaeological research, fosters shared learning opportunities, and helps enhance the overall understanding of historical communities and cultures.",,,,,,https://twitter.com/OpenAccessArch,,,,,,http://www.openaccessarchaeology.org/,,,Doug Rocks-Macqueen,Lorna Richardson,Emma O'Riordan,Katrina Urban,,,Lists and datasets,,Lists,,,,,,
Tools for Quantitative Archaeology,"Tools for Quantitative Archaeology (TQA) is a comprehensive suite of roughly 50 PC-based programs developed by Keith Kintigh for archaeologists seeking specialized statistical and analytical methods. The software goes beyond standard data display or storage, offering advanced capabilities such as cluster analysis, simulation, Monte Carlo testing, nearest neighbor evaluations, and a range of diversity and distance measures. TQA has been widely used in academic research and teaching, enabling archaeologists to rigorously interpret data, test hypotheses, and explore spatial and temporal patterns in their datasets.",,,,,,,,,,,,http://tfqa.com/,,,kintigh,,,,,,Lists and datasets,,Lists,archhist-software-tool,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaac's List of FOSS tools for academics... and what to use them for!,"This curated resource provides a broad collection of open-source software solutions, each accompanied by a short explanation of its capabilities and potential academic applications. The included tools address various research tasks such as data analysis, visualization, collaboration, and workflow management, serving the needs of students, researchers, and educators across multiple disciplines. The listing aims to guide academic users toward discovering and implementing free, community-supported programs that foster innovation, productivity, and reproducibility in their research processes, providing a starting point for exploring a diverse array of FOSS technologies.",,,,,,,,http://isaacullah.github.io/List-of-FOSS-tools-for-academics/,,,,,,,isaacullah,,,,,,Lists and datasets,,Lists,,,,,,
levant-zooarch,"Levant-zooarch is a curated dataset providing detailed zooarchaeological results from multiple archaeological excavation sites throughout the Levant region. The data includes species identifications, bone element frequencies, site contexts, and chronological information, offering valuable insights into ancient subsistence patterns, animal husbandry practices, and socio-economic structures. Researchers can utilize the dataset to compare faunal assemblages, explore differences in resource exploitation over time, and shed new light on human-animal interactions. This open-access resource, compiled through extensive fieldwork and analysis, supports cross-site comparisons and fosters interdisciplinary collaboration within archaeological, ecological, and historical research communities.",https://github.com/sarahkansa/levant-zooarch,,,,,,,,,,,,,,sarahkansa,,,,,,Lists and datasets,,Lists,,,,,,https://archive.org/details/github.com-sarahkansa-levant-zooarch_-_2015-01-15_06-52-11
Roundup of Resources on Ancient Geography,"Roundup of Resources on Ancient Geography is a curated collection of links to digital projects and scholarly initiatives focusing on the geography of the ancient world. Created to support researchers, students, and enthusiasts, this comprehensive list highlights a wide range of virtual archives, interactive maps, and other valuable online platforms. The resource aims to foster collaboration and facilitate the discovery of specialized materials essential for deepening our understanding of ancient landscapes, cultures, and historical contexts.",,,,,,https://twitter.com/AWOL_tweets,,http://ancientworldonline.blogspot.com/2012/09/roundup-of-resources-on-ancient.html,,,,,,,Charles E. Jones,,,,,,Lists and datasets,,Lists,,,,,,
The AWOL Index,"This index is a comprehensive resource that compiles and organizes references to a wide range of online materials focusing on the Ancient World. Built upon data extracted from AWOL – The Ancient World Online (ISSN 2156-2253), it provides researchers, students, and enthusiasts with curated access to digital publications, databases, and other relevant scholarly resources. By presenting bibliographic information in a structured format, The AWOL Index seeks to facilitate the discovery and exploration of ancient-world scholarship, promoting broader engagement and collaboration among specialists and the public alike.",,,,,,,,,,,,http://isaw.nyu.edu/publications/awol-index/,,,Charles E. Jones,Tom Elliott,,,,,Lists and datasets,,Lists,,,,,,
gitMuseum,"gitMuseum is a publicly accessible dataset, created with R, that compiles and updates a listing of museums that maintain repositories on GitHub. This resource aims to highlight how cultural organizations are engaging with open-source code, promoting collaboration among museum and heritage professionals, and showcasing digital projects in various domains. While it does not conduct advanced data analysis or modeling, it helps interested parties find relevant museum repositories and fosters a shared platform for knowledge exchange.",https://github.com/BritishMuseum/gitMuseum,,,,,,,,,,,,,,BritishMuseum,,,,,,Lists and datasets,,Lists,,,,,,https://archive.org/details/github.com-BritishMuseum-gitMuseum_-_2016-04-11_13-28-49
OpenArchaeology.net,"OpenArchaeology.net is a dynamic initiative that brings together multiple sub-projects for archaeological research, aiming to create a complete Archaeological Information System (AIS). Each sub-project functions independently while also integrating with others to form a cohesive platform for data management, processing, and collaborative workflows in archaeology. By offering tools for organizing excavation data, managing artifacts, and promoting open data standards, OpenArchaeology.net seeks to enhance the accessibility and reproducibility of archaeological research. The platform also hopes to foster an active community of researchers contributing to the continuous development and improvement of these tools.",,,,,https://launchpad.net/openarchaeology,,,,,,,,,,openarchaeology,,,,,,Lists and datasets,,Lists,archhist-software-tool,,,,,
cca,"Colossal Cave Adventure (CCA) is a digital palaeography and epigraphy project focusing on stylometric and textual analyses of multiple versions of the classic Colossal Cave Adventure game. Created as part of Andrew Reinhard’s archaeology research, the repository includes corpora, R scripts, and instructions for analyzing textual evolution and authorship across game iterations from 1975 to 2017. By applying tools like Stylo, TextNets, and TextReuse, CCA leverages computational methods to study digital artifacts as archaeological objects, supporting further research in digital humanities.",https://github.com/adreinhard/cca,,,,,,,,,,,,,,adreinhard,,,,,,Products,,Games,archhist-software-tool,,,,,https://archive.org/details/github.com-adreinhard-cca_-_2019-01-09_15-37-54
archaeology-grand-challenges.r,"archaeology-grand-challenges.r is an R script that explores the 'grand challenges' identified by Kintigh et al. (2014). By collecting, transforming, and visualizing data, it highlights the major research problems archaeologists face, offering a structured approach to investigating these issues. The script may automate data retrieval from relevant sources, generate summary statistics, and produce charts or tables to illustrate findings. As such, it actively processes archaeological data, serving as a valuable tool for researchers and students seeking deeper insights into archaeology's central questions.",,,https://gist.github.com/benmarwick/d3eb3167ccb2116197ca,,,,,,,,,,,,benmarwick,,,,,,Products,,API interfaces and web scrapers,archhist-software-tool,,,,,https://archive.org/details/gist.github.com-d3eb3167ccb2116197ca_-_2015-08-29_14-00-53
caa2019_halfway_house,"This poster details a method designed for archaeological projects to maintain an authoritative central database, while allowing for flexible collaboration and ongoing research. By adopting a server–client architecture that integrates tools like Piwigo, 3DHOP, and PostgreSQL, the approach ensures a single, consistent research database throughout the project lifecycle. It also highlights the importance of storing key metadata at the file level, helping keep data “archive ready” and ensuring that specialists can continue to work with their preferred software while maintaining data integrity.",https://github.com/joeroe/caa2019_halfway_house,,,,,,,,,,,,,,joeroe,,,,,,Guides,,Data management,,,,,,https://archive.org/details/github.com-joeroe-caa2019_halfway_house_-_2019-04-23_10-08-49
signboardr,"Signboardr is an R package designed to facilitate the extraction of textual information from archaeological site photographs containing sign boards. By automating the process of detecting sign boards, it reduces manual labor and helps researchers quickly annotate large collections of images. This tool ensures that signboard metadata is accurately captured, preserving contextual information crucial for analysis and documentation. Ideal for archaeologists, Signboardr streamlines data collection and fosters better organization of visual records, enhancing research efficiency for fieldwork and archiving tasks.",https://github.com/mrecos/signboardr,,,,,,,,,,,,,,mrecos,,,,,,Packages and libraries,R,Shape recognition,Photography,archhist-software-tool,,,,https://archive.org/details/github.com-mrecos-signboardr_-_2017-11-04_00-39-27
Ceramic_Dashboard,"This R Shiny dashboard provides an interactive platform for exploring and analyzing ceramic assemblages from the Late Prehistoric Central Illinois River Valley. It enables users to conduct exploratory data analysis (EDA) on ceramic data, build interaction network visualizations, and uncover spatial or temporal relationships among artifacts. Researchers can dynamically transform and interpret the underlying data for deeper archaeological insights.",https://github.com/ajupton/Ceramic_Dashboard,,,,,,,,,,,https://aupton.shinyapps.io/CeramicDashboard/,,,ajupton,,,,,,Products,,API interfaces and web scrapers,Data management,Ceramic analysis,archhist-software-tool,,,https://archive.org/details/github.com-ajupton-Ceramic_Dashboard_-_2019-07-18_16-24-44
missing,"Missing is a lightweight Python utility designed to identify missing numbers within a sequence, making it ideal for tasks such as auditing museum inventories or historical archives. When dealing with pre-digital item numbers assigned to physical objects, simple DB keys are often not sufficient or easily altered. By pinpointing gaps and enumerating which entries are absent, Missing streamlines the process of catalog maintenance and helps ensure data accuracy. Its 'cornucopia of small functions' offers a straightforward yet flexible solution for managing lists whose continuity matters, without ignoring real-world constraints.",,,,,,,,,,,https://codeberg.org/steko/missing,,,,steko,,,,,,Scripts,Python,Bits and bobs,,,,,,https://archive.org/details/codeberg.org-steko-missing_-_2020-02-10_10-18-09
soiltexture,"The Soil Texture Wizard is an R package that provides a suite of functionalities for generating texture triangles (also known as texture plots), classifying and transforming soil texture data, and facilitating the visualization of soils in a ternary plot format. By automating the conversion between different texture classification systems, it can be used for environmental, agricultural, or geological research projects. The package’s user-friendly functions streamline data input, output, and plot customization, making it a valuable resource for scientists working with complex soil datasets.",https://github.com/julienmoeys/soiltexture,,,,,,,,https://cran.r-project.org/package=soiltexture,,,,,,julienmoeys,,,,,,Packages and libraries,R,Bits and bobs,,,,,,https://archive.org/details/github.com-julienmoeys-soiltexture_-_2020-03-09_15-35-09
sparch,"SPArch is a specialized R package that provides a suite of additional tools and utilities for spatial data management and analysis, building on top of established core packages such as sp and raster. Originally developed for archaeology-oriented data, SPArch streamlines tasks like data wrangling, layered mapping, and advanced geoprocessing, enabling researchers to more efficiently explore spatial relationships within complex datasets. By offering custom functions and streamlined workflows, SPArch speeds up repetitive tasks and fosters reproducible research practices, making it a valuable asset for geospatial analyses in the realm of historical or archaeological studies.",https://github.com/ahb108/sparch,,,,,,,,,,,,,,ahb108,,,,,,Packages and libraries,R,Bits and bobs,archhist-software-tool,,,,,https://archive.org/details/github.com-ahb108-sparch_-_2021-02-01_09-55-02
MtreeRing,"A package that uses robust image processing and analysis algorithms to measure and annotate growth rings in scanned or photographed wood samples. By providing an automated approach to identifying ring boundaries, MtreeRing streamlines the dendrochronological workflow, assisting researchers in analyzing tree growth patterns and dating wood samples. This can yield critical insights into historical climates, construction periods, and ecological contexts, making MtreeRing applicable to archaeological, ecological, and related historical sciences research.",https://github.com/ropensci/MtreeRing,,,,,,,,,,,https://ropensci.github.io/MtreeRing/,,,ropensci,,,,,,Packages and libraries,R,Bits and bobs,archhist-software-tool,,,,,https://archive.org/details/github.com-ropensci-MtreeRing_-_2020-06-09_18-41-07
qrcode-storage,"qrcode-storage is a collection of scripts that generate QR codes for labeling and tracking physical storage boxes. Each box is associated with a dynamic web page describing its contents, enabling an easy connection between the physical object and detailed digital records. By scanning the generated QR code, users can access online information, updates, and metadata about the box’s contents. This tool can be helpful for anyone needing quick physical-to-digital referencing, ensuring clarity and organization, especially across multiple storages or archives.",,,,,,,,,,,https://codeberg.org/steko/qrcode-storage,,,,steko,,,,,,Scripts,Python,Bits and bobs,,,,,,https://archive.org/details/codeberg.org-steko-qrcode-storage_-_2020-06-22_14-11-12
GmAMisc,"A comprehensive R package that consolidates multiple statistical and analytical functions built over time for data exploration, hypothesis testing, and pattern assessment. GmAMisc includes routines for univariate outlier detection, permutation-based t and chi-square tests, logistic regression validation, Brainerd-Robinson similarity coefficients (common in archaeology), point pattern analysis, and more. It is designed to streamline complex data workflows, offering robust tools for researchers in archaeology, social sciences, and beyond.",https://github.com/gianmarcoalberti/GmAMisc,,,,,,,,,,,,,,gianmarcoalberti,,,,,,Packages and libraries,R,Bits and bobs,archhist-software-tool,,,,,https://archive.org/details/github.com-gianmarcoalberti-GmAMisc_-_2018-07-10_14-35-11
